graph,component,component,distance
needless-complexity-0.yml,cs:ceph-osd,cs:nova-compute,2
needless-complexity-0.yml,cs:ceph-osd,cs:cinder-ceph,2
needless-complexity-0.yml,cs:ceph-osd,cs:glance,2
needless-complexity-0.yml,cs:ceph-osd,cs:ceph-radosgw,2
needless-complexity-0.yml,cs:ceph-osd,cs:~containers/kubernetes-master,2
needless-complexity-0.yml,cs:ceph-osd,cs:rabbitmq-server,3
needless-complexity-0.yml,cs:ceph-osd,cs:nova-cloud-controller,3
needless-complexity-0.yml,cs:ceph-osd,cs:neutron-openvswitch,3
needless-complexity-0.yml,cs:ceph-osd,cs:xenial/ntp,3
needless-complexity-0.yml,cs:ceph-osd,cs:ceilometer-agent,3
needless-complexity-0.yml,cs:ceph-osd,cs:topbeat,3
needless-complexity-0.yml,cs:ceph-osd,cs:filebeat,3
needless-complexity-0.yml,cs:ceph-osd,cs:xenial/landscape-client,3
needless-complexity-0.yml,cs:ceph-osd,cs:cinder,3
needless-complexity-0.yml,cs:ceph-osd,cs:keystone,3
needless-complexity-0.yml,cs:ceph-osd,cs:percona-cluster,3
needless-complexity-0.yml,cs:ceph-osd,cs:~containers/kubeapi-load-balancer,3
needless-complexity-0.yml,cs:ceph-osd,cs:~containers/kubernetes-worker,3
needless-complexity-0.yml,cs:ceph-osd,cs:~containers/easyrsa,3
needless-complexity-0.yml,cs:ceph-osd,cs:~containers/etcd,3
needless-complexity-0.yml,cs:ceph-osd,cs:~containers/flannel,3
needless-complexity-0.yml,cs:ceph-osd,cs:neutron-gateway,4
needless-complexity-0.yml,cs:ceph-osd,cs:neutron-api,4
needless-complexity-0.yml,cs:ceph-osd,cs:ceilometer,4
needless-complexity-0.yml,cs:ceph-osd,cs:aodh,4
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/elasticsearch,4
needless-complexity-0.yml,cs:ceph-osd,cs:openstack-dashboard,4
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/apache-hadoop-namenode,4
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/apache-hadoop-slave,4
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/apache-hadoop-resourcemanager,4
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/mongodb,4
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/kibana,5
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/rsyslog-forwarder-ha,5
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/apache-hadoop-plugin,5
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/apache-flume-hdfs,6
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/apache-spark,6
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/apache-flume-syslog,7
needless-complexity-0.yml,cs:ceph-osd,cs:trusty/apache-zeppelin,7
needless-complexity-0.yml,cs:ceilometer,cs:ceilometer,0
needless-complexity-0.yml,cs:ceilometer,cs:rabbitmq-server,1
needless-complexity-0.yml,cs:ceilometer,cs:ceilometer-agent,1
needless-complexity-0.yml,cs:ceilometer,cs:keystone,1
needless-complexity-0.yml,cs:ceilometer,cs:trusty/mongodb,1
needless-complexity-0.yml,cs:ceilometer,cs:topbeat,1
needless-complexity-0.yml,cs:ceilometer,cs:filebeat,1
needless-complexity-0.yml,cs:ceilometer,cs:xenial/landscape-client,1
needless-complexity-0.yml,cs:ceilometer,cs:nova-compute,2
needless-complexity-0.yml,cs:ceilometer,cs:neutron-gateway,2
needless-complexity-0.yml,cs:ceilometer,cs:neutron-api,2
needless-complexity-0.yml,cs:ceilometer,cs:glance,2
needless-complexity-0.yml,cs:ceilometer,cs:nova-cloud-controller,2
needless-complexity-0.yml,cs:ceilometer,cs:neutron-openvswitch,2
needless-complexity-0.yml,cs:ceilometer,cs:cinder,2
needless-complexity-0.yml,cs:ceilometer,cs:aodh,2
needless-complexity-0.yml,cs:ceilometer,cs:percona-cluster,2
needless-complexity-0.yml,cs:ceilometer,cs:openstack-dashboard,2
needless-complexity-0.yml,cs:ceilometer,cs:ceph-radosgw,2
needless-complexity-0.yml,cs:ceilometer,cs:trusty/elasticsearch,2
needless-complexity-0.yml,cs:ceilometer,cs:~containers/kubernetes-worker,2
needless-complexity-0.yml,cs:ceilometer,cs:trusty/apache-hadoop-namenode,2
needless-complexity-0.yml,cs:ceilometer,cs:trusty/apache-hadoop-slave,2
needless-complexity-0.yml,cs:ceilometer,cs:trusty/apache-hadoop-resourcemanager,2
needless-complexity-0.yml,cs:ceilometer,cs:~containers/kubernetes-master,2
needless-complexity-0.yml,cs:ceilometer,cs:~containers/kubeapi-load-balancer,2
needless-complexity-0.yml,cs:ceilometer,cs:~containers/etcd,2
needless-complexity-0.yml,cs:ceilometer,cs:ceph-mon,3
needless-complexity-0.yml,cs:ceilometer,cs:xenial/ntp,3
needless-complexity-0.yml,cs:ceilometer,cs:cinder-ceph,3
needless-complexity-0.yml,cs:ceilometer,cs:trusty/kibana,3
needless-complexity-0.yml,cs:ceilometer,cs:trusty/rsyslog-forwarder-ha,3
needless-complexity-0.yml,cs:ceilometer,cs:~containers/easyrsa,3
needless-complexity-0.yml,cs:ceilometer,cs:~containers/flannel,3
needless-complexity-0.yml,cs:ceilometer,cs:trusty/apache-hadoop-plugin,3
needless-complexity-0.yml,cs:ceilometer,cs:ceph-osd,4
needless-complexity-0.yml,cs:ceilometer,cs:trusty/apache-flume-hdfs,4
needless-complexity-0.yml,cs:ceilometer,cs:trusty/apache-spark,4
needless-complexity-0.yml,cs:ceilometer,cs:trusty/apache-flume-syslog,5
needless-complexity-0.yml,cs:ceilometer,cs:trusty/apache-zeppelin,5
needless-complexity-0.yml,cs:keystone,cs:keystone,0
needless-complexity-0.yml,cs:keystone,cs:percona-cluster,1
needless-complexity-0.yml,cs:keystone,cs:nova-cloud-controller,1
needless-complexity-0.yml,cs:keystone,cs:glance,1
needless-complexity-0.yml,cs:keystone,cs:neutron-api,1
needless-complexity-0.yml,cs:keystone,cs:openstack-dashboard,1
needless-complexity-0.yml,cs:keystone,cs:cinder,1
needless-complexity-0.yml,cs:keystone,cs:ceph-radosgw,1
needless-complexity-0.yml,cs:keystone,cs:ceilometer,1
needless-complexity-0.yml,cs:keystone,cs:aodh,1
needless-complexity-0.yml,cs:keystone,cs:topbeat,1
needless-complexity-0.yml,cs:keystone,cs:filebeat,1
needless-complexity-0.yml,cs:keystone,cs:xenial/landscape-client,1
needless-complexity-0.yml,cs:keystone,cs:nova-compute,2
needless-complexity-0.yml,cs:keystone,cs:rabbitmq-server,2
needless-complexity-0.yml,cs:keystone,cs:neutron-gateway,2
needless-complexity-0.yml,cs:keystone,cs:ceph-mon,2
needless-complexity-0.yml,cs:keystone,cs:neutron-openvswitch,2
needless-complexity-0.yml,cs:keystone,cs:cinder-ceph,2
needless-complexity-0.yml,cs:keystone,cs:ceilometer-agent,2
needless-complexity-0.yml,cs:keystone,cs:trusty/mongodb,2
needless-complexity-0.yml,cs:keystone,cs:trusty/elasticsearch,2
needless-complexity-0.yml,cs:keystone,cs:~containers/kubernetes-worker,2
needless-complexity-0.yml,cs:keystone,cs:trusty/apache-hadoop-namenode,2
needless-complexity-0.yml,cs:keystone,cs:trusty/apache-hadoop-slave,2
needless-complexity-0.yml,cs:keystone,cs:trusty/apache-hadoop-resourcemanager,2
needless-complexity-0.yml,cs:keystone,cs:~containers/kubernetes-master,2
needless-complexity-0.yml,cs:keystone,cs:~containers/kubeapi-load-balancer,2
needless-complexity-0.yml,cs:keystone,cs:~containers/etcd,2
needless-complexity-0.yml,cs:keystone,cs:xenial/ntp,3
needless-complexity-0.yml,cs:keystone,cs:ceph-osd,3
needless-complexity-0.yml,cs:keystone,cs:trusty/kibana,3
needless-complexity-0.yml,cs:keystone,cs:trusty/rsyslog-forwarder-ha,3
needless-complexity-0.yml,cs:keystone,cs:~containers/easyrsa,3
needless-complexity-0.yml,cs:keystone,cs:~containers/flannel,3
needless-complexity-0.yml,cs:keystone,cs:trusty/apache-hadoop-plugin,3
needless-complexity-0.yml,cs:keystone,cs:trusty/apache-flume-hdfs,4
needless-complexity-0.yml,cs:keystone,cs:trusty/apache-spark,4
needless-complexity-0.yml,cs:keystone,cs:trusty/apache-flume-syslog,5
needless-complexity-0.yml,cs:keystone,cs:trusty/apache-zeppelin,5
needless-complexity-0.yml,cs:xenial/landscape-client,cs:xenial/landscape-client,0
needless-complexity-0.yml,cs:xenial/landscape-client,cs:~containers/kubeapi-load-balancer,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:~containers/kubernetes-worker,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:~containers/kubernetes-master,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:~containers/etcd,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:neutron-gateway,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:glance,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:keystone,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:ceilometer,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:cinder,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:aodh,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:percona-cluster,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:nova-compute,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:nova-cloud-controller,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:neutron-api,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:rabbitmq-server,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:openstack-dashboard,1
needless-complexity-0.yml,cs:xenial/landscape-client,cs:~containers/easyrsa,2
needless-complexity-0.yml,cs:xenial/landscape-client,cs:xenial/ntp,2
needless-complexity-0.yml,cs:xenial/landscape-client,cs:filebeat,2
needless-complexity-0.yml,cs:xenial/landscape-client,cs:topbeat,2
needless-complexity-0.yml,cs:xenial/landscape-client,cs:~containers/flannel,2
needless-complexity-0.yml,cs:xenial/landscape-client,cs:ceph-mon,2
needless-complexity-0.yml,cs:xenial/landscape-client,cs:ceph-radosgw,2
needless-complexity-0.yml,cs:xenial/landscape-client,cs:ceilometer-agent,2
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/mongodb,2
needless-complexity-0.yml,cs:xenial/landscape-client,cs:cinder-ceph,2
needless-complexity-0.yml,cs:xenial/landscape-client,cs:neutron-openvswitch,2
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/elasticsearch,3
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/apache-hadoop-namenode,3
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/apache-hadoop-slave,3
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/apache-hadoop-resourcemanager,3
needless-complexity-0.yml,cs:xenial/landscape-client,cs:ceph-osd,3
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/kibana,4
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/rsyslog-forwarder-ha,4
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/apache-hadoop-plugin,4
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/apache-flume-hdfs,5
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/apache-spark,5
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/apache-flume-syslog,6
needless-complexity-0.yml,cs:xenial/landscape-client,cs:trusty/apache-zeppelin,6
needless-complexity-0.yml,cs:cinder,cs:cinder,0
needless-complexity-0.yml,cs:cinder,cs:glance,1
needless-complexity-0.yml,cs:cinder,cs:rabbitmq-server,1
needless-complexity-0.yml,cs:cinder,cs:keystone,1
needless-complexity-0.yml,cs:cinder,cs:nova-cloud-controller,1
needless-complexity-0.yml,cs:cinder,cs:cinder-ceph,1
needless-complexity-0.yml,cs:cinder,cs:percona-cluster,1
needless-complexity-0.yml,cs:cinder,cs:topbeat,1
needless-complexity-0.yml,cs:cinder,cs:filebeat,1
needless-complexity-0.yml,cs:cinder,cs:xenial/landscape-client,1
needless-complexity-0.yml,cs:cinder,cs:nova-compute,2
needless-complexity-0.yml,cs:cinder,cs:ceph-mon,2
needless-complexity-0.yml,cs:cinder,cs:neutron-gateway,2
needless-complexity-0.yml,cs:cinder,cs:neutron-api,2
needless-complexity-0.yml,cs:cinder,cs:neutron-openvswitch,2
needless-complexity-0.yml,cs:cinder,cs:ceilometer,2
needless-complexity-0.yml,cs:cinder,cs:aodh,2
needless-complexity-0.yml,cs:cinder,cs:openstack-dashboard,2
needless-complexity-0.yml,cs:cinder,cs:ceph-radosgw,2
needless-complexity-0.yml,cs:cinder,cs:trusty/elasticsearch,2
needless-complexity-0.yml,cs:cinder,cs:~containers/kubernetes-worker,2
needless-complexity-0.yml,cs:cinder,cs:trusty/apache-hadoop-namenode,2
needless-complexity-0.yml,cs:cinder,cs:trusty/apache-hadoop-slave,2
needless-complexity-0.yml,cs:cinder,cs:trusty/apache-hadoop-resourcemanager,2
needless-complexity-0.yml,cs:cinder,cs:trusty/mongodb,2
needless-complexity-0.yml,cs:cinder,cs:~containers/kubernetes-master,2
needless-complexity-0.yml,cs:cinder,cs:~containers/kubeapi-load-balancer,2
needless-complexity-0.yml,cs:cinder,cs:~containers/etcd,2
needless-complexity-0.yml,cs:cinder,cs:xenial/ntp,3
needless-complexity-0.yml,cs:cinder,cs:ceilometer-agent,3
needless-complexity-0.yml,cs:cinder,cs:ceph-osd,3
needless-complexity-0.yml,cs:cinder,cs:trusty/kibana,3
needless-complexity-0.yml,cs:cinder,cs:trusty/rsyslog-forwarder-ha,3
needless-complexity-0.yml,cs:cinder,cs:~containers/easyrsa,3
needless-complexity-0.yml,cs:cinder,cs:~containers/flannel,3
needless-complexity-0.yml,cs:cinder,cs:trusty/apache-hadoop-plugin,3
needless-complexity-0.yml,cs:cinder,cs:trusty/apache-flume-hdfs,4
needless-complexity-0.yml,cs:cinder,cs:trusty/apache-spark,4
needless-complexity-0.yml,cs:cinder,cs:trusty/apache-flume-syslog,5
needless-complexity-0.yml,cs:cinder,cs:trusty/apache-zeppelin,5
needless-complexity-0.yml,cs:neutron-openvswitch,cs:neutron-openvswitch,0
needless-complexity-0.yml,cs:neutron-openvswitch,cs:neutron-api,1
needless-complexity-0.yml,cs:neutron-openvswitch,cs:nova-compute,1
needless-complexity-0.yml,cs:neutron-openvswitch,cs:rabbitmq-server,1
needless-complexity-0.yml,cs:neutron-openvswitch,cs:keystone,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:percona-cluster,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:neutron-gateway,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:nova-cloud-controller,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:topbeat,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:filebeat,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:xenial/landscape-client,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:glance,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:ceph-mon,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:xenial/ntp,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:ceilometer-agent,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:cinder,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:ceilometer,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:aodh,2
needless-complexity-0.yml,cs:neutron-openvswitch,cs:openstack-dashboard,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:ceph-radosgw,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/elasticsearch,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:~containers/kubernetes-worker,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/apache-hadoop-namenode,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/apache-hadoop-slave,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/apache-hadoop-resourcemanager,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/mongodb,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:~containers/kubernetes-master,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:~containers/kubeapi-load-balancer,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:~containers/etcd,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:cinder-ceph,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:ceph-osd,3
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/kibana,4
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/rsyslog-forwarder-ha,4
needless-complexity-0.yml,cs:neutron-openvswitch,cs:~containers/easyrsa,4
needless-complexity-0.yml,cs:neutron-openvswitch,cs:~containers/flannel,4
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/apache-hadoop-plugin,4
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/apache-flume-hdfs,5
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/apache-spark,5
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/apache-flume-syslog,6
needless-complexity-0.yml,cs:neutron-openvswitch,cs:trusty/apache-zeppelin,6
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/rsyslog-forwarder-ha,0
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/apache-hadoop-namenode,1
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/elasticsearch,1
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/apache-hadoop-slave,2
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/apache-hadoop-resourcemanager,2
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/apache-hadoop-plugin,2
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:topbeat,2
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:filebeat,2
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/kibana,2
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/apache-flume-hdfs,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/apache-spark,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:~containers/kubernetes-worker,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:percona-cluster,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:nova-compute,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:nova-cloud-controller,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:neutron-api,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:cinder,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:aodh,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:rabbitmq-server,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:ceilometer,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:keystone,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:glance,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:openstack-dashboard,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:neutron-gateway,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/mongodb,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:~containers/kubernetes-master,3
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/apache-flume-syslog,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:trusty/apache-zeppelin,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:~containers/easyrsa,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:~containers/flannel,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:~containers/kubeapi-load-balancer,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:xenial/landscape-client,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:xenial/ntp,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:neutron-openvswitch,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:ceph-mon,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:ceilometer-agent,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:cinder-ceph,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:ceph-radosgw,4
needless-complexity-0.yml,cs:trusty/rsyslog-forwarder-ha,cs:~containers/etcd,4
